text_id;tweet_cleaned_id;tweet_preprocessed
#ColtliqEkajaya #Otomotif Jenis Pelanggaran yang Bakal Kena Tilang Elektronik https://t.co/cwI7S6edp8;  jenis pelanggaran yang bakal kena tilang elektronik ;['jenis', 'langgar', 'kena', 'bukti', 'langgar', 'elektronik']
@BjpJalpa na tme 1 la bnavjo ... tmar khava hoy etle tmne mli re... amar nai bnavvi bjp srkar. 🙏; na tme  la bnavjo  tmar khava hoy etle tmne mli re amar nai bnavvi bjp srkar ;['na', 'tme', 'bnavjo', 'tmar', 'khava', 'hoy', 'etle', 'tmne', 'mli', 'reply', 'amar', 'nai', 'bnavvi', 'bjp', 'srkar']
Lampu Tilang Elektronik Bikin Silau Pengendara, Polisi: Itu Sudah Dikurangi Cahayanya https://t.co/ThBNcY2X0x;lampu tilang elektronik bikin silau pengendara polisi itu sudah dikurangi cahayanya ;['lampu', 'bukti', 'langgar', 'elektronik', 'bikin', 'silau', 'kendara', 'polisi', 'rang', 'cahaya']
Data gar lantas tidak menggunakan helm yang tercapture kamera Etle https://t.co/BXo6rPdTr1;data gar lantas tidak menggunakan helm yang tercapture kamera etle ;['data', 'gar', 'lantas', 'helm', 'tercapture', 'kamera', 'etle']
"Empat Satlantas di Polda Jateng yang Lakukan Tilang Elektronik Terbanyak

https://t.co/hRqElJ3Ywi";empat satlantas di polda jateng yang lakukan tilang elektronik terbanyak ;['satlantas', 'polda', 'jateng', 'laku', 'bukti', 'langgar', 'elektronik']
@siapkawalpolri @christiangel___ Alhamdulillah ternyata penghapusan e-tilang sampai saat ini setidaknya berjalan dengan baik. Semoga ke depannya semakin banyak dr masyarakat yg tertib lalu lintas👍🏻 @ListyoSigitP;  alhamdulillah ternyata penghapusan etilang sampai saat ini setidaknya berjalan dengan baik semoga ke depannya semakin banyak dr masyarakat yg tertib lalu lintas ;['alhamdulillah', 'hapus', 'etilang', 'jalan', 'moga', 'depan', 'dr', 'masyarakat', 'tertib', 'lintas']
"Tindak lanjut Sosialisasi tempo hari, ETLE di Kota Lubuklinggau siap dioperasikan

#poldasumsel https://t.co/KoRPMgiFlf";tindak lanjut sosialisasi tempo hari etle di kota lubuklinggau siap dioperasikan  ;['tindak', 'sosialisasi', 'tempo', 'etle', 'kota', 'lubuklinggau', 'operasi']
Ini etle kok bisa salah ya, mobil putih loh, kan udh jelas warna kendaraan stnk hitam, ini kan beda, kok tetep dikirim tilang https://t.co/lQ9Z7GoZRH;ini etle kok bisa salah ya mobil putih loh kan udh jelas warna kendaraan stnk hitam ini kan beda kok tetep dikirim tilang ;['etle', 'salah', 'iya', 'mobil', 'putih', 'loh', 'udh', 'warna', 'kendara', 'stnk', 'hitam', 'beda', 'tetep', 'kirim', 'bukti', 'langgar']
"Halo Sobat Polri 
Sekarang ini beredar pesan broadcast di media sosial yang isinya: “Sebagai informasi saja, jangan parkir kendaraan di Jl. Dr. Soedomo tepatnya di jalur depan RSUD sampai dengan depan Bakso Slamet karena jalur tsb diterapkan Etle, tilang elektronik dgn CCTV.Hoax. https://t.co/YcLnimv5KR";halo sobat polri sekarang ini beredar pesan broadcast di media sosial yang isinya “sebagai informasi saja jangan parkir kendaraan di jl dr soedomo tepatnya di jalur depan rsud sampai dengan depan bakso slamet karena jalur tsb diterapkan etle tilang elektronik dgn cctvhoax ;['halo', 'sobat', 'polri', 'edar', 'pesan', 'broadcast', 'media', 'sosial', 'isi', '', 'informasi', 'parkir', 'kendara', 'jl', 'dr', 'soedomo', 'tepat', 'jalur', 'rsud', 'bakso', 'slamet', 'jalur', 'tsb', 'terap', 'etle', 'bukti', 'langgar', 'elektronik', 'cctvhoax']
"Sosialisasi ETLE &amp; Aplikasi Smart City Banyuasin Dulur Kito

#kapoldasumsel
#poldasumsel
#polresbanyuasin
#kapolresbanyuasin
#quickwinspresisipolresbanyuasin https://t.co/dQqYuQrAJB";sosialisasi etle dan aplikasi smart city banyuasin dulur kito      ;['sosialisasi', 'etle', 'aplikasi', 'smart', 'city', 'banyuasin', 'saudara', 'kito']
Korlantas Polri: Keputusan terkait Dana Tilang ETLE Berada di Tangan Kejaksaan Bukan di Kepolisian https://t.co/2U6zjwCjxl;korlantas polri keputusan terkait dana tilang etle berada di tangan kejaksaan bukan di kepolisian ;['korlantas', 'polri', 'putus', 'kait', 'dana', 'bukti', 'langgar', 'etle', 'tangan', 'jaksa', 'polisi']
Warga negara asing yang melakukan pelanggaran lalu lintas juga bisa terkena tilang elektronik. Aturan ini berlaku di Batam. https://t.co/hqtNutQm6V;warga negara asing yang melakukan pelanggaran lalu lintas juga bisa terkena tilang elektronik aturan ini berlaku di batam ;['warga', 'negara', 'asing', 'langgar', 'lintas', 'kena', 'bukti', 'langgar', 'elektronik', 'atur', 'laku', 'batam']
@humaspolsulteng Cara cek kena tilang ETLE Giman min ?🙏🏾; cara cek kena tilang etle giman min ;['cek', 'kena', 'bukti', 'langgar', 'etle', 'gim', 'min']
Kalo motor blm keluat platnyabtuh bisa ditilang etle ga sih?🧐;kalo motor blm keluat platnyabtuh bisa ditilang etle ga sih;['motor', 'luat', 'platnyabtuh', 'tilang', 'etle', 'sih']
@CNNIndonesia yah padhl selama ada e-tilang sering mnjem motor tanpa stnk pun berani smpe keluar pulau; yah padhl selama ada etilang sering mnjem motor tanpa stnk pun berani smpe keluar pulau;['yah', 'padhl', 'etilang', 'mnjem', 'motor', 'stnk', 'berani', 'smpe', 'pulau']
Polda Riau Mulai Terapkan ETLE Mobile, Berikut Ketentuannya https://t.co/kXoHIqz2lw;polda riau mulai terapkan etle mobile berikut ketentuannya ;['polda', 'riau', 'terap', 'etle', 'mobile', 'tentu']
40 Kendaraan Kena Tilang  ETLE di Hari Pertama Operasi Zebra, Tak Pakai Sabuk dan Langgar Lalu Lintas https://t.co/sHYoErfxDB; kendaraan kena tilang etle di hari pertama operasi zebra tak pakai sabuk dan langgar lalu lintas ;['kendara', 'kena', 'bukti', 'langgar', 'etle', 'operasi', 'zebra', 'pakai', 'sabuk', 'langgar', 'lintas']
"6.000 Pelanggaran per Hari Terekam Tilang Elektronik di Banjarmasin
https://t.co/eWc3888UbM"; pelanggaran per hari terekam tilang elektronik di banjarmasin ;['langgar', 'rekam', 'bukti', 'langgar', 'elektronik', 'banjarmasin']
Prof. DR. Indriyanto Seno Adji: Sistem Tilang Elektronik Akan Perbaiki Citra Kinerja Polri https://t.co/XaKeQEiAHB;prof dr indriyanto seno adji sistem tilang elektronik akan perbaiki citra kinerja polri ;['prof', 'dr', 'indriyanto', 'seno', 'adji', 'sistem', 'bukti', 'langgar', 'elektronik', 'baik', 'citra', 'kerja', 'polri']
@Msehabudin Bener ujug2 di asupken EtLe wkkwkk tapi atuh da nu nyuruhna polisi jeung dllaj 🤣; bener ujug di asupken etle wkkwkk tapi atuh da nu nyuruhna polisi jeung dllaj ;['ujug', 'asupken', 'etle', 'wkkwkk', 'da', 'nu', 'nyuruhna', 'polisi', 'jeung', 'dllaj']
Penindakan kini sepenuhnya dilakukan melalui tilang elektronik atau ETLE. Namun ternyata dengan ditiadakan penindakan secara manual itu, justru membuat para pengendara kedapatan melanggar. https://t.co/FPFHa6hLrT;penindakan kini sepenuhnya dilakukan melalui tilang elektronik atau etle namun ternyata dengan ditiadakan penindakan secara manual itu justru membuat para pengendara kedapatan melanggar ;['tindak', 'sepenuh', 'bukti', 'langgar', 'elektronik', 'etle', 'tiada', 'tindak', 'manual', 'kendara', 'dapat', 'langgar']
@rynldalska @PS_AmandaJKT48 ngga mau coba tilang elektronik seru loh. Ia kan el???;  ngga mau coba tilang elektronik seru loh ia kan el;['coba', 'bukti', 'langgar', 'elektronik', 'seru', 'loh', 'el']
@CNNIndonesia Bisa dong dikurangi anggota dan oknumnya, udah diganti ETLE~ ygy; bisa dong dikurangi anggota dan oknumnya udah diganti etle ygy;['rang', 'anggota', 'oknum', 'ganti', 'etle', 'ygy']
#MostPopuler Operasi Zebra Incar Mobil Kebut-kebutan, Ini Titik Kamera ETLE di Tol https://t.co/UmuVm4ZYr3; operasi zebra incar mobil kebutkebutan ini titik kamera etle di tol ;['operasi', 'zebra', 'incar', 'mobil', 'kebutkebutan', 'titik', 'kamera', 'etle', 'tol']
"Operasi Zebra, Polres Ponorogo Gunakan ETLE untuk Mencatat Pelanggar Lalu Lintas.

Ponorogo (https://t.co/ksziGGp1k3) – Dalam dua minggu ke depan, Polres Ponorogo melaksanakan operasi zebra… https://t.co/PB40RqGjfC #HukumKriminal #etilang #operasizebra via @beritajatimcom";operasi zebra polres ponorogo gunakan etle untuk mencatat pelanggar lalu lintas ponorogo  – dalam dua minggu ke depan polres ponorogo melaksanakan operasi zebra…     via ;['operasi', 'zebra', 'polres', 'ponorogo', 'etle', 'catat', 'langgar', 'lintas', 'ponorogo', '', 'minggu', 'polres', 'ponorogo', 'laksana', 'operasi', 'zebra', 'via']
"Jumlah dakgar lantas selama 1x24 jam yang tercapture kamera Etle &amp; Handheld https://t.co/WSI6IKtp5M";jumlah dakgar lantas selama x jam yang tercapture kamera etle dan handheld ;['dakgar', 'lantas', 'x', 'jam', 'tercapture', 'kamera', 'etle', 'handheld']
"BALADA E-TILANG

STOP TILANG DITEMPAT, NO PUNGLI
.
Untuk mewujudkan Polri yang presisi dan menindaklanjuti arahan Kapolri Jenderal Polisi Listyo Sigit Prabowo https://t.co/C7GrSsk4FN terkait Stop Pungli, Dirlantas Polda Jatim Kombes Pol Muhammad Taslim Chairuddin S.I.K.,M.H https://t.co/G8KZBZxYfm";balada etilang stop tilang ditempat no pungli  untuk mewujudkan polri yang presisi dan menindaklanjuti arahan kapolri jenderal polisi listyo sigit prabowo  terkait stop pungli dirlantas polda jatim kombes pol muhammad taslim chairuddin sikmh ;['balada', 'etilang', 'stop', 'bukti', 'langgar', 'tempat', 'no', 'pungut', 'liar', 'wujud', 'polri', 'presisi', 'menindaklanjuti', 'arah', 'kapolri', 'jenderal', 'polisi', 'listyo', 'sigit', 'prabowo', 'kait', 'stop', 'pungut', 'liar', 'dirlantas', 'polda', 'jatim', 'kombes', 'pol', 'muhammad', 'taslim', 'chairuddin', 'sikmh']
Kena Tilang ETLE, Ini Daftar Biaya Tilang Resminya https://t.co/r203Kx8KUx;kena tilang etle ini daftar biaya tilang resminya ;['kena', 'bukti', 'langgar', 'etle', 'daftar', 'biaya', 'bukti', 'langgar', 'resmi']
"Police Go To School di SMKN 1 Kota Bandung
Satlantas Polrestabes Bandung memberikan edukasi tentang :
1. Sosialisasi UU No. 22 Tahun 2009 tentang UULAJ
2. Memberikan materi tentang etika berkendara
3. Memberikan materi tentang ETLE (Elektronik Traffic Law Enforcement) https://t.co/HQq5qdIpup";police go to school di smkn  kota bandung satlantas polrestabes bandung memberikan edukasi tentang   sosialisasi uu no  tahun  tentang uulaj  memberikan materi tentang etika berkendara  memberikan materi tentang etle elektronik traffic law enforcement ;['police', 'go', 'to', 'school', 'smkn', 'kota', 'bandung', 'satlantas', 'polrestabes', 'bandung', 'edukasi', 'sosialisasi', 'uu', 'no', 'uulaj', 'materi', 'etika', 'kendara', 'materi', 'etle', 'elektronik', 'traffic', 'law', 'enforcement']
Giat pemasangan banner telah pemberlakuan penindakan pelanggaran lalu lintas dengan ETLE di Jalan Raya Sembung Pagaden Subang https://t.co/jUUtqAwHRf;giat pemasangan banner telah pemberlakuan penindakan pelanggaran lalu lintas dengan etle di jalan raya sembung pagaden subang ;['giat', 'pasang', 'banner', 'laku', 'tindak', 'langgar', 'lintas', 'etle', 'jalan', 'raya', 'sembung', 'pagaden', 'subang']
"Kapolri Larang Tilang Manual, Satlantas Polrestabes Palembang Maksimalkan ETLE Untuk Pelanggaran Lalu Lintas

https://t.co/kElsgyT1iV";kapolri larang tilang manual satlantas polrestabes palembang maksimalkan etle untuk pelanggaran lalu lintas ;['kapolri', 'larang', 'bukti', 'langgar', 'manual', 'satlantas', 'polrestabes', 'palembang', 'maksimal', 'etle', 'langgar', 'lintas']
Sosialisasi e-tle dan aplikasi smart city https://t.co/UkRs217pTX;sosialisasi etle dan aplikasi smart city ;['sosialisasi', 'etle', 'aplikasi', 'smart', 'city']
Gini, besok tu dah berlaku tilang elektronik. Perpanjang sim itu ribet ga sih?;gini besok tu dah berlaku tilang elektronik perpanjang sim itu ribet ga sih;['gin', 'besok', 'tu', 'deh', 'laku', 'bukti', 'langgar', 'elektronik', 'panjang', 'sim', 'praktis', 'sih']
"Itu kalo yang tilang elektronik tpi plat nya ""DROP TABLE"" gimana nya";itu kalo yang tilang elektronik tpi plat nya drop table gimana nya;['bukti', 'langgar', 'elektronik', 'plat', 'nya', 'drop', 'table', 'nya']
@CNNIndonesia Ternyata kamera etle lebih canggih ya dari kamera cctv; ternyata kamera etle lebih canggih ya dari kamera cctv;['kamera', 'etle', 'canggih', 'iya', 'kamera', 'cctv']
Hati-Hati Tipu-Tipu Tilang Elektronik Via WhatsApp https://t.co/Zxi8GwrAEs;hatihati tiputipu tilang elektronik via whatsapp ;['hatihati', 'tiputipu', 'bukti', 'langgar', 'elektronik', 'via', 'whatsapp']
Jangan Kebut-kebutan di Jalan Tol Pekanbaru-Bangkinang, Dirlantas Polda Riau Sebut akan Pasang ETLE https://t.co/CnuXmP2VwG;jangan kebutkebutan di jalan tol pekanbarubangkinang dirlantas polda riau sebut akan pasang etle ;['kebutkebutan', 'jalan', 'tol', 'pekanbarubangkinang', 'dirlantas', 'polda', 'riau', 'pasang', 'etle']
"Bhabinkamtibmas Polsek Pulau Raja AIPTU REFNO EFUANDA  menghimbau kepada Masyarakat agar mendownload aplikasi super polri app di play store untuk mendapatkan pelayanan online sbb : 
1. Pengaduan Masyarakat
2. SIM 
3. Pengurusan STNK
4. Tilang Online ( ETLE )
5. SP2HP
6. SKCK https://t.co/rjsOcBObHM";bhabinkamtibmas polsek pulau raja aiptu refno efuanda menghimbau kepada masyarakat agar mendownload aplikasi super polri app di play store untuk mendapatkan pelayanan online sbb   pengaduan masyarakat  sim  pengurusan stnk  tilang online  etle   sphp  skck ;['bhabinkamtibmas', 'polsek', 'pulau', 'raja', 'aiptu', 'refno', 'efuanda', 'menghimbau', 'masyarakat', 'mendownload', 'aplikasi', 'super', 'polri', 'app', 'play', 'store', 'layan', 'online', 'adu', 'masyarakat', 'sim', 'urus', 'stnk', 'bukti', 'langgar', 'online', 'etle', 'sphp', 'skck']
"Himbauan &amp; Sosialisasi ETLE ( Electronic Traffic Law Enforcement ) Kepada Pengguna Jalan

#etle #listyosigitprabowo #ntmcpolri #kapolrestacirebon #polrestacirebon #lalulintas #polisiindonesia #poldajabar #kapolrestacirebon #polrestacirebon #polisihumanis #presisi https://t.co/ysD4QygAKP";himbauan dan sosialisasi etle  electronic traffic law enforcement  kepada pengguna jalan             ;['himbauan', 'sosialisasi', 'etle', 'electronic', 'traffic', 'law', 'enforcement', 'guna', 'jalan']
"Surat Konfirmasi ETLE Dikirim ke Alamat Sesuai STNK, Pemilik Rental Harus Paham Ini.

Mojokerto (https://t.co/ksziGGp1k3) – Polres Mojokerto telah menerapkan tilang elektronik atau… https://t.co/W7mbxnBcM7 #Peristiwa #ETLE #PolresMojokerto #rentalmobil via @beritajatimcom";surat konfirmasi etle dikirim ke alamat sesuai stnk pemilik rental harus paham ini mojokerto  – polres mojokerto telah menerapkan tilang elektronik atau…      via ;['surat', 'konfirmasi', 'etle', 'kirim', 'alamat', 'sesuai', 'stnk', 'milik', 'rental', 'paham', 'mojokerto', '', 'polres', 'mojokerto', 'terap', 'bukti', 'langgar', 'elektronik', 'atau', 'via']
"Operasi Zebra Agung 2022, Polres Karangasem Sosialisasikan E-Tilang Kepada Masyarakat Melalui Brosur

#satlantas_karangasem https://t.co/m8SU91g8Cw";operasi zebra agung  polres karangasem sosialisasikan etilang kepada masyarakat melalui brosur  ;['operasi', 'zebra', 'agung', 'polres', 'karangasem', 'sosialisasi', 'etilang', 'masyarakat', 'brosur']
Jumlah dakgar lantas selama 1x24 jam yangvtercapture oleh kamera ETLE https://t.co/z9LIhKioIm;jumlah dakgar lantas selama x jam yangvtercapture oleh kamera etle ;['dakgar', 'lantas', 'x', 'jam', 'yangvtercapture', 'kamera', 'etle']
Satlantas Polres Kotim Akan Berlakukan Tilang Elektronik https://t.co/94vTR0yWer;satlantas polres kotim akan berlakukan tilang elektronik ;['satlantas', 'polres', 'kotim', 'laku', 'bukti', 'langgar', 'elektronik']
@NTMCPoldaMetro min kalo ini kena E-Tle gak nih?? Parkir seenaknya deket kantor polisi. Lokasinya dibawah flyover pancoran. Hehe. Biar adil gitu masa polisi boleh kita engga 😁 https://t.co/LrDgjgnLSM; min kalo ini kena etle gak nih parkir seenaknya deket kantor polisi lokasinya dibawah flyover pancoran hehe biar adil gitu masa polisi boleh kita engga  ;['min', 'kena', 'etle', 'parkir', 'deket', 'kantor', 'polisi', 'lokasi', 'bawah', 'flyover', 'pancoran', 'he', 'adil', 'gitu', 'polisi', 'engga']
B 1241 ZVM! Masuk jalur yg bukan halnya. Yang kayak gini bisa ditilang mobile e-TLE gak?? Lebih baik warga biasa yang peduli tertib lalin bisa ikut berpartisipasi @TMCPoldaMetro @korlantasid @DivHumas_Polri @DKIJakarta @ListyoSigitP https://t.co/KpiAIc0CyB;b  zvm masuk jalur yg bukan halnya yang kayak gini bisa ditilang mobile etle gak lebih baik warga biasa yang peduli tertib lalin bisa ikut berpartisipasi      ;['b', 'zvm', 'masuk', 'jalur', 'hal', 'kayak', 'gin', 'tilang', 'mobile', 'etle', 'warga', 'peduli', 'tertib', 'lalin', 'partisipasi']
Survei Indikator Politik Indonesia: 68,5 Persen Masyarakat Dukung Tilang Elektronik https://t.co/BDNmyr5N8M;survei indikator politik indonesia  persen masyarakat dukung tilang elektronik ;['survei', 'indikator', 'politik', 'indonesia', 'persen', 'masyarakat', 'dukung', 'bukti', 'langgar', 'elektronik']
"11 Kamera ETLE Dipasang di Sukoharjo Mulai Kartasura hingga Jalur Wonogiri - https://t.co/37FCrGLzd3 - https://t.co/37FCrGLzd3 https://t.co/Wr9QCfVHcK
#Sukoharjo #SukoharjoMakmur #BeritaSukoharjo"; kamera etle dipasang di sukoharjo mulai kartasura hingga jalur wonogiri        ;['kamera', 'etle', 'pasang', 'sukoharjo', 'kartasura', 'jalur', 'wonogiri']
@bayusteelheart @ListyoSigitP @brader_akbar @AntoniusCDN @Rizmaya__ @triwul82 @opaparawitha @moekartho @SantorinisSun Emang kamera E-TLE nya sudah memadai???;         emang kamera etle nya sudah memadai;['emang', 'kamera', 'etle', 'nya', 'pada']
#KawalAmanG20 Korlantas Polri akan memaksimalkan penggunaan kamera tilang elektronik atau ETLE dan kendaraan listrik untuk pengamanan dan penjagaan di acara Presidensi G20 di Bali. Sinergi Jaga Kondusifitas https://t.co/UtqZ5s19Tv; korlantas polri akan memaksimalkan penggunaan kamera tilang elektronik atau etle dan kendaraan listrik untuk pengamanan dan penjagaan di acara presidensi g di bali sinergi jaga kondusifitas ;['korlantas', 'polri', 'maksimal', 'guna', 'kamera', 'bukti', 'langgar', 'elektronik', 'etle', 'kendara', 'listrik', 'aman', 'jaga', 'acara', 'presidensi', 'g', 'bal', 'sinergi', 'jaga', 'kondusifitas']
Entah ini ambulance mau jemput atau antar ya tolong lah kasih jalan, kenapa gak pada mau maju? Takut kena e-tilang? Lebih takut kena tilang daripada bikin nyawa orang tak tertolong kah??? 👍👏;entah ini ambulance mau jemput atau antar ya tolong lah kasih jalan kenapa gak pada mau maju takut kena etilang lebih takut kena tilang daripada bikin nyawa orang tak tertolong kah ;['ambulance', 'jemput', 'iya', 'tolong', 'kasih', 'jalan', 'maju', 'takut', 'kena', 'etilang', 'takut', 'kena', 'bukti', 'langgar', 'bikin', 'nyawa', 'orang', 'tolong', 'kah']
Ternyata Ini Kelemahan Tilang Elektronik atau ETLE kepada Pengendara yang Melanggar https://t.co/0IJXUkouMg;ternyata ini kelemahan tilang elektronik atau etle kepada pengendara yang melanggar ;['lemah', 'bukti', 'langgar', 'elektronik', 'etle', 'kendara', 'langgar']
Berarti gak ditilang di etle ini yg udah dikasih hukuman?;berarti gak ditilang di etle ini yg udah dikasih hukuman;['tilang', 'etle', 'hukum']
Masalahnya kan ada di orang-orangnya. Mau pake sistem Asgard atau Wakanda juga bakal diakalin kok. Tilang elektronik aja diakalin dgn lepas plat nomer 😌;masalahnya kan ada di orangorangnya mau pake sistem asgard atau wakanda juga bakal diakalin kok tilang elektronik aja diakalin dgn lepas plat nomer ;['orangorangnya', 'pakai', 'sistem', 'asgard', 'wakanda', 'diakalin', 'bukti', 'langgar', 'elektronik', 'diakalin', 'lepas', 'plat', 'nomor']
